Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,15-11-2023,,,,,,,,
B39D0221,003,10-04-2011,244,183,266,,,,,,
B39D0221,003,11-04-2011,243,182,267,,,,,,
B39D0221,003,12-04-2011,245,184,265,,,,,,
B39D0221,003,13-04-2011,245,184,265,,,,,,
B39D0221,003,14-04-2011,247,186,263,,,,,,
B39D0221,003,15-04-2011,249,188,261,,,,,,
B39D0221,003,16-04-2011,252,191,258,,,,,,
B39D0221,003,17-04-2011,253,192,257,,,,,,
B39D0221,003,18-04-2011,256,195,254,,,,,,
B39D0221,003,19-04-2011,255,194,255,,,,,,
B39D0221,003,20-04-2011,255,194,255,,,,,,
B39D0221,003,21-04-2011,259,198,251,,,,,,
B39D0221,003,22-04-2011,260,199,250,,,,,,
B39D0221,003,23-04-2011,260,199,250,,,,,,
B39D0221,003,24-04-2011,260,199,250,,,,,,
B39D0221,003,25-04-2011,262,201,248,,,,,,
B39D0221,003,26-04-2011,266,205,244,,,,,,
B39D0221,003,27-04-2011,266,205,244,,,,,,
B39D0221,003,28-04-2011,263,202,247,,,,,,
B39D0221,003,29-04-2011,264,203,246,,,,,,
B39D0221,003,30-04-2011,268,207,242,,,,,,
B39D0221,003,01-05-2011,267,206,243,,,,,,
B39D0221,003,02-05-2011,271,210,239,,,,,,
B39D0221,003,03-05-2011,272,211,238,,,,,,
B39D0221,003,04-05-2011,274,213,236,,,,,,
B39D0221,003,05-05-2011,272,211,238,,,,,,
B39D0221,003,06-05-2011,276,215,234,,,,,,
B39D0221,003,07-05-2011,275,214,235,,,,,,
B39D0221,003,08-05-2011,278,217,232,,,,,,
B39D0221,003,09-05-2011,280,219,230,,,,,,
B39D0221,003,10-05-2011,278,217,232,,,,,,
B39D0221,003,11-05-2011,277,216,233,,,,,,
B39D0221,003,12-05-2011,282,221,228,,,,,,
B39D0221,003,13-05-2011,281,220,229,,,,,,
B39D0221,003,14-05-2011,282,221,228,,,,,,
B39D0221,003,15-05-2011,283,222,227,,,,,,
B39D0221,003,16-05-2011,280,219,230,,,,,,
B39D0221,003,17-05-2011,279,218,231,,,,,,
B39D0221,003,18-05-2011,278,217,232,,,,,,
B39D0221,003,19-05-2011,278,217,232,,,,,,
B39D0221,003,20-05-2011,275,214,235,,,,,,
B39D0221,003,21-05-2011,273,212,237,,,,,,
B39D0221,003,22-05-2011,271,210,239,,,,,,
B39D0221,003,23-05-2011,270,209,240,,,,,,
B39D0221,003,24-05-2011,274,213,236,,,,,,
B39D0221,003,25-05-2011,270,209,240,,,,,,
B39D0221,003,26-05-2011,274,213,236,,,,,,
B39D0221,003,27-05-2011,276,215,234,,,,,,
B39D0221,003,28-05-2011,273,212,237,,,,,,
B39D0221,003,29-05-2011,274,213,236,,,,,,
B39D0221,003,30-05-2011,280,219,230,,,,,,
B39D0221,003,31-05-2011,283,222,227,,,,,,
B39D0221,003,01-06-2011,280,219,230,,,,,,
B39D0221,003,02-06-2011,283,222,227,,,,,,
B39D0221,003,03-06-2011,284,223,226,,,,,,
B39D0221,003,04-06-2011,282,221,228,,,,,,
B39D0221,003,05-06-2011,282,221,228,,,,,,
B39D0221,003,06-06-2011,281,220,229,,,,,,
B39D0221,003,07-06-2011,275,214,235,,,,,,
B39D0221,003,08-06-2011,273,212,237,,,,,,
B39D0221,003,09-06-2011,272,211,238,,,,,,
B39D0221,003,10-06-2011,268,207,242,,,,,,
B39D0221,003,11-06-2011,266,205,244,,,,,,
B39D0221,003,12-06-2011,267,206,243,,,,,,
B39D0221,003,13-06-2011,264,203,246,,,,,,
B39D0221,003,14-06-2011,267,206,243,,,,,,
B39D0221,003,15-06-2011,266,205,244,,,,,,
B39D0221,003,16-06-2011,267,206,243,,,,,,
B39D0221,003,17-06-2011,266,205,244,,,,,,
B39D0221,003,18-06-2011,264,203,246,,,,,,
B39D0221,003,19-06-2011,265,204,245,,,,,,
B39D0221,003,20-06-2011,264,203,246,,,,,,
B39D0221,003,21-06-2011,263,202,247,,,,,,
B39D0221,003,22-06-2011,266,205,244,,,,,,
B39D0221,003,23-06-2011,265,204,245,,,,,,
B39D0221,003,24-06-2011,262,201,248,,,,,,
B39D0221,003,25-06-2011,260,199,250,,,,,,
B39D0221,003,26-06-2011,253,192,257,,,,,,
B39D0221,003,27-06-2011,254,193,256,,,,,,
B39D0221,003,28-06-2011,251,190,259,,,,,,
B39D0221,003,29-06-2011,246,185,264,,,,,,
B39D0221,003,30-06-2011,245,184,265,,,,,,
B39D0221,003,01-07-2011,249,188,261,,,,,,
B39D0221,003,02-07-2011,250,189,260,,,,,,
B39D0221,003,03-07-2011,250,189,260,,,,,,
B39D0221,003,04-07-2011,250,189,260,,,,,,
B39D0221,003,05-07-2011,249,188,261,,,,,,
B39D0221,003,06-07-2011,244,183,266,,,,,,
B39D0221,003,07-07-2011,244,183,266,,,,,,
B39D0221,003,08-07-2011,248,187,262,,,,,,
B39D0221,003,09-07-2011,248,187,262,,,,,,
B39D0221,003,10-07-2011,251,190,259,,,,,,
B39D0221,003,11-07-2011,252,191,258,,,,,,
B39D0221,003,12-07-2011,254,193,256,,,,,,
B39D0221,003,13-07-2011,250,189,260,,,,,,
B39D0221,003,14-07-2011,245,184,265,,,,,,
B39D0221,003,15-07-2011,241,180,269,,,,,,
B39D0221,003,16-07-2011,241,180,269,,,,,,
B39D0221,003,17-07-2011,237,176,273,,,,,,
B39D0221,003,18-07-2011,236,175,274,,,,,,
B39D0221,003,19-07-2011,234,173,276,,,,,,
B39D0221,003,20-07-2011,235,174,275,,,,,,
B39D0221,003,21-07-2011,232,171,278,,,,,,
B39D0221,003,22-07-2011,232,171,278,,,,,,
B39D0221,003,23-07-2011,231,170,279,,,,,,
B39D0221,003,24-07-2011,226,165,284,,,,,,
B39D0221,003,25-07-2011,219,158,291,,,,,,
B39D0221,003,26-07-2011,219,158,291,,,,,,
B39D0221,003,27-07-2011,218,157,292,,,,,,
B39D0221,003,28-07-2011,216,155,294,,,,,,
B39D0221,003,29-07-2011,218,157,292,,,,,,
B39D0221,003,30-07-2011,217,156,293,,,,,,
B39D0221,003,31-07-2011,218,157,292,,,,,,
B39D0221,003,01-08-2011,221,160,289,,,,,,
B39D0221,003,02-08-2011,219,158,291,,,,,,
B39D0221,003,03-08-2011,219,158,291,,,,,,
B39D0221,003,04-08-2011,221,160,289,,,,,,
B39D0221,003,05-08-2011,222,161,288,,,,,,
B39D0221,003,06-08-2011,223,162,287,,,,,,
B39D0221,003,07-08-2011,221,160,289,,,,,,
B39D0221,003,08-08-2011,223,162,287,,,,,,
B39D0221,003,09-08-2011,222,161,288,,,,,,
B39D0221,003,10-08-2011,219,158,291,,,,,,
B39D0221,003,11-08-2011,216,155,294,,,,,,
B39D0221,003,12-08-2011,218,157,292,,,,,,
B39D0221,003,13-08-2011,217,156,293,,,,,,
B39D0221,003,14-08-2011,212,151,298,,,,,,
B39D0221,003,15-08-2011,218,157,292,,,,,,
B39D0221,003,16-08-2011,217,156,293,,,,,,
B39D0221,003,17-08-2011,220,159,290,,,,,,
B39D0221,003,18-08-2011,221,160,289,,,,,,
B39D0221,003,19-08-2011,222,161,288,,,,,,
B39D0221,003,20-08-2011,222,161,288,,,,,,
B39D0221,003,21-08-2011,216,155,294,,,,,,
B39D0221,003,22-08-2011,221,160,289,,,,,,
B39D0221,003,23-08-2011,222,161,288,,,,,,
B39D0221,003,24-08-2011,221,160,289,,,,,,
B39D0221,003,25-08-2011,224,163,286,,,,,,
B39D0221,003,26-08-2011,223,162,287,,,,,,
B39D0221,003,27-08-2011,228,167,282,,,,,,
B39D0221,003,28-08-2011,228,167,282,,,,,,
B39D0221,003,29-08-2011,227,166,283,,,,,,
B39D0221,003,30-08-2011,226,165,284,,,,,,
B39D0221,003,31-08-2011,224,163,286,,,,,,
B39D0221,003,01-09-2011,227,166,283,,,,,,
B39D0221,003,02-09-2011,229,168,281,,,,,,
B39D0221,003,03-09-2011,228,167,282,,,,,,
B39D0221,003,04-09-2011,233,172,277,,,,,,
B39D0221,003,05-09-2011,236,175,274,,,,,,
B39D0221,003,06-09-2011,235,174,275,,,,,,
B39D0221,003,07-09-2011,234,173,276,,,,,,
B39D0221,003,08-09-2011,232,171,278,,,,,,
B39D0221,003,09-09-2011,231,170,279,,,,,,
B39D0221,003,10-09-2011,229,168,281,,,,,,
B39D0221,003,11-09-2011,230,169,280,,,,,,
B39D0221,003,12-09-2011,231,170,279,,,,,,
B39D0221,003,13-09-2011,231,170,279,,,,,,
B39D0221,003,14-09-2011,230,169,280,,,,,,
B39D0221,003,15-09-2011,233,172,277,,,,,,
B39D0221,003,16-09-2011,234,173,276,,,,,,
B39D0221,003,17-09-2011,233,172,277,,,,,,
B39D0221,003,18-09-2011,235,174,275,,,,,,
B39D0221,003,19-09-2011,240,179,270,,,,,,
B39D0221,003,20-09-2011,241,180,269,,,,,,
B39D0221,003,21-09-2011,240,179,270,,,,,,
B39D0221,003,22-09-2011,244,183,266,,,,,,
B39D0221,003,23-09-2011,242,181,268,,,,,,
B39D0221,003,24-09-2011,242,181,268,,,,,,
B39D0221,003,25-09-2011,243,182,267,,,,,,
B39D0221,003,26-09-2011,246,185,264,,,,,,
B39D0221,003,27-09-2011,247,186,263,,,,,,
B39D0221,003,28-09-2011,247,186,263,,,,,,
B39D0221,003,29-09-2011,247,186,263,,,,,,
B39D0221,003,30-09-2011,249,188,261,,,,,,
B39D0221,003,01-10-2011,250,189,260,,,,,,
B39D0221,003,02-10-2011,252,191,258,,,,,,
B39D0221,003,03-10-2011,254,193,256,,,,,,
B39D0221,003,04-10-2011,256,195,254,,,,,,
B39D0221,003,05-10-2011,258,197,252,,,,,,
B39D0221,003,06-10-2011,261,200,249,,,,,,
B39D0221,003,07-10-2011,257,196,253,,,,,,
B39D0221,003,08-10-2011,261,200,249,,,,,,
B39D0221,003,09-10-2011,260,199,250,,,,,,
B39D0221,003,10-10-2011,262,201,248,,,,,,
B39D0221,003,11-10-2011,262,201,248,,,,,,
B39D0221,003,12-10-2011,262,201,248,,,,,,
B39D0221,003,13-10-2011,260,199,250,,,,,,
B39D0221,003,14-10-2011,257,196,253,,,,,,
B39D0221,003,15-10-2011,251,190,259,,,,,,
B39D0221,003,16-10-2011,245,184,265,,,,,,
B39D0221,003,17-10-2011,241,180,269,,,,,,
B39D0221,003,18-10-2011,236,175,274,,,,,,
B39D0221,003,19-10-2011,236,175,274,,,,,,
B39D0221,003,20-10-2011,238,177,272,,,,,,
B39D0221,003,21-10-2011,236,175,274,,,,,,
B39D0221,003,22-10-2011,237,176,273,,,,,,
B39D0221,003,23-10-2011,237,176,273,,,,,,
B39D0221,003,24-10-2011,238,177,272,,,,,,
B39D0221,003,25-10-2011,237,176,273,,,,,,
B39D0221,003,26-10-2011,242,181,268,,,,,,
B39D0221,003,27-10-2011,243,182,267,,,,,,
B39D0221,003,28-10-2011,248,187,262,,,,,,
B39D0221,003,29-10-2011,248,187,262,,,,,,
B39D0221,003,30-10-2011,251,190,259,,,,,,
B39D0221,003,31-10-2011,253,192,257,,,,,,
B39D0221,003,01-11-2011,257,196,253,,,,,,
B39D0221,003,02-11-2011,255,194,255,,,,,,
B39D0221,003,03-11-2011,257,196,253,,,,,,
B39D0221,003,04-11-2011,259,198,251,,,,,,
B39D0221,003,05-11-2011,260,199,250,,,,,,
B39D0221,003,06-11-2011,266,205,244,,,,,,
B39D0221,003,07-11-2011,266,205,244,,,,,,
B39D0221,003,08-11-2011,266,205,244,,,,,,
B39D0221,003,09-11-2011,268,207,242,,,,,,
B39D0221,003,10-11-2011,272,211,238,,,,,,
B39D0221,003,11-11-2011,271,210,239,,,,,,
B39D0221,003,12-11-2011,274,213,236,,,,,,
B39D0221,003,13-11-2011,276,215,234,,,,,,
B39D0221,003,14-11-2011,277,216,233,,,,,,
B39D0221,003,15-11-2011,280,219,230,,,,,,
B39D0221,003,16-11-2011,280,219,230,,,,,,
B39D0221,003,17-11-2011,282,221,228,,,,,,
B39D0221,003,18-11-2011,282,221,228,,,,,,
B39D0221,003,19-11-2011,284,223,226,,,,,,
B39D0221,003,20-11-2011,284,223,226,,,,,,
B39D0221,003,21-11-2011,286,225,224,,,,,,
B39D0221,003,22-11-2011,287,226,223,,,,,,
B39D0221,003,23-11-2011,285,224,225,,,,,,
B39D0221,003,24-11-2011,286,225,224,,,,,,
B39D0221,003,25-11-2011,289,228,221,,,,,,
B39D0221,003,26-11-2011,289,228,221,,,,,,
B39D0221,003,27-11-2011,287,226,223,,,,,,
B39D0221,003,28-11-2011,288,227,222,,,,,,
B39D0221,003,29-11-2011,289,228,221,,,,,,
B39D0221,003,30-11-2011,291,230,219,,,,,,
B39D0221,003,01-12-2011,290,229,220,,,,,,
B39D0221,003,02-12-2011,290,229,220,,,,,,
B39D0221,003,03-12-2011,287,226,223,,,,,,
B39D0221,003,04-12-2011,284,223,226,,,,,,
B39D0221,003,05-12-2011,286,225,224,,,,,,
B39D0221,003,06-12-2011,286,225,224,,,,,,
B39D0221,003,07-12-2011,283,222,227,,,,,,
B39D0221,003,08-12-2011,279,218,231,,,,,,
B39D0221,003,09-12-2011,272,211,238,,,,,,
B39D0221,003,10-12-2011,265,204,245,,,,,,
B39D0221,003,11-12-2011,258,197,252,,,,,,
B39D0221,003,12-12-2011,253,192,257,,,,,,
B39D0221,003,13-12-2011,243,182,267,,,,,,
B39D0221,003,14-12-2011,238,177,272,,,,,,
B39D0221,003,15-12-2011,233,172,277,,,,,,
B39D0221,003,16-12-2011,227,166,283,,,,,,
B39D0221,003,17-12-2011,222,161,288,,,,,,
B39D0221,003,18-12-2011,214,153,296,,,,,,
B39D0221,003,19-12-2011,206,145,304,,,,,,
B39D0221,003,20-12-2011,188,127,322,,,,,,
B39D0221,003,21-12-2011,180,119,330,,,,,,
B39D0221,003,22-12-2011,176,115,334,,,,,,
B39D0221,003,23-12-2011,176,115,334,,,,,,
B39D0221,003,24-12-2011,179,118,331,,,,,,
B39D0221,003,25-12-2011,175,114,335,,,,,,
B39D0221,003,26-12-2011,173,112,337,,,,,,
B39D0221,003,27-12-2011,172,111,338,,,,,,
B39D0221,003,28-12-2011,168,107,342,,,,,,
B39D0221,003,29-12-2011,167,106,343,,,,,,
B39D0221,003,30-12-2011,169,108,341,,,,,,
B39D0221,003,31-12-2011,168,107,342,,,,,,
B39D0221,003,01-01-2012,169,108,341,,,,,,
B39D0221,003,02-01-2012,171,110,339,,,,,,
B39D0221,003,03-01-2012,168,107,342,,,,,,
B39D0221,003,04-01-2012,166,105,344,,,,,,
B39D0221,003,05-01-2012,155,94,355,,,,,,
B39D0221,003,06-01-2012,153,92,357,,,,,,
B39D0221,003,07-01-2012,144,83,366,,,,,,
B39D0221,003,08-01-2012,140,79,370,,,,,,
B39D0221,003,09-01-2012,137,76,373,,,,,,
B39D0221,003,10-01-2012,135,74,375,,,,,,
B39D0221,003,11-01-2012,134,73,376,,,,,,
B39D0221,003,12-01-2012,133,72,377,,,,,,
B39D0221,003,13-01-2012,136,75,374,,,,,,
B39D0221,003,14-01-2012,139,78,371,,,,,,
B39D0221,003,15-01-2012,145,84,365,,,,,,
B39D0221,003,16-01-2012,154,93,356,,,,,,
B39D0221,003,17-01-2012,160,99,350,,,,,,
B39D0221,003,18-01-2012,165,104,345,,,,,,
B39D0221,003,19-01-2012,164,103,346,,,,,,
B39D0221,003,20-01-2012,168,107,342,,,,,,
B39D0221,003,21-01-2012,166,105,344,,,,,,
B39D0221,003,22-01-2012,162,101,348,,,,,,
B39D0221,003,23-01-2012,163,102,347,,,,,,
B39D0221,003,24-01-2012,156,95,354,,,,,,
B39D0221,003,25-01-2012,148,87,362,,,,,,
B39D0221,003,26-01-2012,143,82,367,,,,,,
B39D0221,003,27-01-2012,143,82,367,,,,,,
B39D0221,003,28-01-2012,143,82,367,,,,,,
B39D0221,003,29-01-2012,149,88,361,,,,,,
B39D0221,003,30-01-2012,156,95,354,,,,,,
B39D0221,003,31-01-2012,160,99,350,,,,,,
B39D0221,003,01-02-2012,167,106,343,,,,,,
B39D0221,003,02-02-2012,172,111,338,,,,,,
B39D0221,003,03-02-2012,176,115,334,,,,,,
B39D0221,003,04-02-2012,177,116,333,,,,,,
B39D0221,003,05-02-2012,185,124,325,,,,,,
B39D0221,003,06-02-2012,192,131,318,,,,,,
B39D0221,003,07-02-2012,195,134,315,,,,,,
B39D0221,003,08-02-2012,200,139,310,,,,,,
B39D0221,003,09-02-2012,204,143,306,,,,,,
B39D0221,003,10-02-2012,210,149,300,,,,,,
B39D0221,003,11-02-2012,214,153,296,,,,,,
B39D0221,003,12-02-2012,215,154,295,,,,,,
B39D0221,003,13-02-2012,220,159,290,,,,,,
B39D0221,003,14-02-2012,223,162,287,,,,,,
B39D0221,003,15-02-2012,225,164,285,,,,,,
B39D0221,003,16-02-2012,228,167,282,,,,,,
B39D0221,003,17-02-2012,225,164,285,,,,,,
B39D0221,003,18-02-2012,222,161,288,,,,,,
B39D0221,003,19-02-2012,221,160,289,,,,,,
B39D0221,003,20-02-2012,220,159,290,,,,,,
B39D0221,003,21-02-2012,217,156,293,,,,,,
B39D0221,003,22-02-2012,214,153,296,,,,,,
B39D0221,003,23-02-2012,215,154,295,,,,,,
B39D0221,003,24-02-2012,213,152,297,,,,,,
B39D0221,003,25-02-2012,214,153,296,,,,,,
B39D0221,003,26-02-2012,216,155,294,,,,,,
B39D0221,003,27-02-2012,220,159,290,,,,,,
B39D0221,003,28-02-2012,220,159,290,,,,,,
B39D0221,003,29-02-2012,219,158,291,,,,,,
B39D0221,003,01-03-2012,220,159,290,,,,,,
B39D0221,003,02-03-2012,220,159,290,,,,,,
B39D0221,003,03-03-2012,217,156,293,,,,,,
B39D0221,003,04-03-2012,219,158,291,,,,,,
B39D0221,003,05-03-2012,217,156,293,,,,,,
B39D0221,003,06-03-2012,222,161,288,,,,,,
B39D0221,003,07-03-2012,218,157,292,,,,,,
B39D0221,003,08-03-2012,218,157,292,,,,,,
B39D0221,003,09-03-2012,218,157,292,,,,,,
B39D0221,003,10-03-2012,218,157,292,,,,,,
B39D0221,003,11-03-2012,216,155,294,,,,,,
B39D0221,003,12-03-2012,218,157,292,,,,,,
B39D0221,003,13-03-2012,218,157,292,,,,,,
B39D0221,003,14-03-2012,219,158,291,,,,,,
B39D0221,003,15-03-2012,222,161,288,,,,,,
B39D0221,003,16-03-2012,222,161,288,,,,,,
B39D0221,003,17-03-2012,221,160,289,,,,,,
B39D0221,003,18-03-2012,223,162,287,,,,,,
B39D0221,003,19-03-2012,227,166,283,,,,,,
B39D0221,003,20-03-2012,229,168,281,,,,,,
B39D0221,003,21-03-2012,229,168,281,,,,,,
B39D0221,003,22-03-2012,228,167,282,,,,,,
B39D0221,003,23-03-2012,232,171,278,,,,,,
B39D0221,003,24-03-2012,233,172,277,,,,,,
B39D0221,003,25-03-2012,233,172,277,,,,,,
B39D0221,003,26-03-2012,232,171,278,,,,,,
B39D0221,003,27-03-2012,233,172,277,,,,,,
B39D0221,003,28-03-2012,232,171,278,,,,,,
B39D0221,003,29-03-2012,234,173,276,,,,,,
B39D0221,003,30-03-2012,236,175,274,,,,,,
B39D0221,003,31-03-2012,235,174,275,,,,,,
B39D0221,003,01-04-2012,237,176,273,,,,,,
B39D0221,003,02-04-2012,239,178,271,,,,,,
B39D0221,003,03-04-2012,238,177,272,,,,,,
B39D0221,003,04-04-2012,241,180,269,,,,,,
B39D0221,003,05-04-2012,241,180,269,,,,,,
B39D0221,003,06-04-2012,236,175,274,,,,,,
B39D0221,003,07-04-2012,241,180,269,,,,,,
B39D0221,003,08-04-2012,242,181,268,,,,,,
B39D0221,003,09-04-2012,239,178,271,,,,,,
B39D0221,003,10-04-2012,237,176,273,,,,,,
B39D0221,003,11-04-2012,237,176,273,,,,,,
B39D0221,003,12-04-2012,239,178,271,,,,,,
B39D0221,003,13-04-2012,235,174,275,,,,,,
B39D0221,003,14-04-2012,239,178,271,,,,,,
B39D0221,003,15-04-2012,239,178,271,,,,,,
B39D0221,003,16-04-2012,237,176,273,,,,,,
B39D0221,003,17-04-2012,235,174,275,,,,,,
B39D0221,003,18-04-2012,234,173,276,,,,,,
B39D0221,003,19-04-2012,232,171,278,,,,,,
B39D0221,003,20-04-2012,235,174,275,,,,,,
B39D0221,003,21-04-2012,232,171,278,,,,,,
B39D0221,003,22-04-2012,231,170,279,,,,,,
B39D0221,003,23-04-2012,228,167,282,,,,,,
B39D0221,003,24-04-2012,231,170,279,,,,,,
B39D0221,003,25-04-2012,230,169,280,,,,,,
B39D0221,003,26-04-2012,232,171,278,,,,,,
B39D0221,003,27-04-2012,234,173,276,,,,,,
B39D0221,003,28-04-2012,231,170,279,,,,,,
B39D0221,003,29-04-2012,228,167,282,,,,,,
B39D0221,003,30-04-2012,227,166,283,,,,,,
B39D0221,003,01-05-2012,224,163,286,,,,,,
B39D0221,003,02-05-2012,229,168,281,,,,,,
B39D0221,003,03-05-2012,224,163,286,,,,,,
B39D0221,003,04-05-2012,225,164,285,,,,,,
B39D0221,003,05-05-2012,221,160,289,,,,,,
B39D0221,003,06-05-2012,221,160,289,,,,,,
B39D0221,003,07-05-2012,222,161,288,,,,,,
B39D0221,003,08-05-2012,221,160,289,,,,,,
B39D0221,003,09-05-2012,218,157,292,,,,,,
B39D0221,003,10-05-2012,215,154,295,,,,,,
B39D0221,003,11-05-2012,212,151,298,,,,,,
B39D0221,003,12-05-2012,213,152,297,,,,,,
B39D0221,003,13-05-2012,214,153,296,,,,,,
B39D0221,003,14-05-2012,215,154,295,,,,,,
B39D0221,003,15-05-2012,215,154,295,,,,,,
B39D0221,003,16-05-2012,215,154,295,,,,,,
B39D0221,003,17-05-2012,214,153,296,,,,,,
B39D0221,003,18-05-2012,213,152,297,,,,,,
B39D0221,003,19-05-2012,212,151,298,,,,,,
B39D0221,003,20-05-2012,212,151,298,,,,,,
B39D0221,003,21-05-2012,212,151,298,,,,,,
B39D0221,003,22-05-2012,214,153,296,,,,,,
B39D0221,003,23-05-2012,219,158,291,,,,,,
B39D0221,003,24-05-2012,219,158,291,,,,,,
B39D0221,003,25-05-2012,220,159,290,,,,,,
B39D0221,003,26-05-2012,221,160,289,,,,,,
B39D0221,003,27-05-2012,220,159,290,,,,,,
B39D0221,003,28-05-2012,219,158,291,,,,,,
B39D0221,003,29-05-2012,221,160,289,,,,,,
B39D0221,003,30-05-2012,220,159,290,,,,,,
B39D0221,003,31-05-2012,220,159,290,,,,,,
B39D0221,003,01-06-2012,222,161,288,,,,,,
B39D0221,003,02-06-2012,223,162,287,,,,,,
B39D0221,003,03-06-2012,220,159,290,,,,,,
B39D0221,003,04-06-2012,223,162,287,,,,,,
B39D0221,003,05-06-2012,221,160,289,,,,,,
B39D0221,003,06-06-2012,217,156,293,,,,,,
B39D0221,003,07-06-2012,218,157,292,,,,,,
B39D0221,003,08-06-2012,215,154,295,,,,,,
B39D0221,003,09-06-2012,215,154,295,,,,,,
B39D0221,003,10-06-2012,213,152,297,,,,,,
B39D0221,003,11-06-2012,216,155,294,,,,,,
B39D0221,003,12-06-2012,218,157,292,,,,,,
B39D0221,003,13-06-2012,216,155,294,,,,,,
B39D0221,003,14-06-2012,213,152,297,,,,,,
B39D0221,003,15-06-2012,207,146,303,,,,,,
B39D0221,003,16-06-2012,204,143,306,,,,,,
B39D0221,003,17-06-2012,202,141,308,,,,,,
B39D0221,003,18-06-2012,197,136,313,,,,,,
B39D0221,003,19-06-2012,195,134,315,,,,,,
B39D0221,003,20-06-2012,197,136,313,,,,,,
B39D0221,003,21-06-2012,201,140,309,,,,,,
B39D0221,003,22-06-2012,198,137,312,,,,,,
B39D0221,003,23-06-2012,199,138,311,,,,,,
B39D0221,003,24-06-2012,195,134,315,,,,,,
B39D0221,003,25-06-2012,198,137,312,,,,,,
B39D0221,003,26-06-2012,200,139,310,,,,,,
B39D0221,003,27-06-2012,201,140,309,,,,,,
B39D0221,003,28-06-2012,200,139,310,,,,,,
B39D0221,003,29-06-2012,202,141,308,,,,,,
B39D0221,003,30-06-2012,205,144,305,,,,,,
B39D0221,003,01-07-2012,207,146,303,,,,,,
B39D0221,003,02-07-2012,209,148,301,,,,,,
B39D0221,003,03-07-2012,207,146,303,,,,,,
B39D0221,003,04-07-2012,206,145,304,,,,,,
B39D0221,003,05-07-2012,205,144,305,,,,,,
B39D0221,003,06-07-2012,209,148,301,,,,,,
B39D0221,003,07-07-2012,205,144,305,,,,,,
B39D0221,003,08-07-2012,205,144,305,,,,,,
B39D0221,003,09-07-2012,205,144,305,,,,,,
B39D0221,003,10-07-2012,203,142,307,,,,,,
B39D0221,003,11-07-2012,202,141,308,,,,,,
B39D0221,003,12-07-2012,203,142,307,,,,,,
B39D0221,003,13-07-2012,201,140,309,,,,,,
B39D0221,003,14-07-2012,201,140,309,,,,,,
B39D0221,003,15-07-2012,197,136,313,,,,,,
B39D0221,003,16-07-2012,201,140,309,,,,,,
B39D0221,003,17-07-2012,194,133,316,,,,,,
B39D0221,003,18-07-2012,189,128,321,,,,,,
B39D0221,003,19-07-2012,193,132,317,,,,,,
B39D0221,003,20-07-2012,196,135,314,,,,,,
B39D0221,003,21-07-2012,196,135,314,,,,,,
B39D0221,003,22-07-2012,199,138,311,,,,,,
B39D0221,003,23-07-2012,203,142,307,,,,,,
B39D0221,003,24-07-2012,202,141,308,,,,,,
B39D0221,003,25-07-2012,204,143,306,,,,,,
B39D0221,003,26-07-2012,206,145,304,,,,,,
B39D0221,003,27-07-2012,206,145,304,,,,,,
B39D0221,003,28-07-2012,207,146,303,,,,,,
B39D0221,003,29-07-2012,207,146,303,,,,,,
B39D0221,003,30-07-2012,208,147,302,,,,,,
B39D0221,003,31-07-2012,209,148,301,,,,,,
B39D0221,003,01-08-2012,208,147,302,,,,,,
B39D0221,003,02-08-2012,209,148,301,,,,,,
B39D0221,003,03-08-2012,211,150,299,,,,,,
B39D0221,003,04-08-2012,214,153,296,,,,,,
B39D0221,003,05-08-2012,213,152,297,,,,,,
B39D0221,003,06-08-2012,217,156,293,,,,,,
B39D0221,003,07-08-2012,220,159,290,,,,,,
B39D0221,003,08-08-2012,220,159,290,,,,,,
B39D0221,003,09-08-2012,224,163,286,,,,,,
B39D0221,003,10-08-2012,225,164,285,,,,,,
B39D0221,003,11-08-2012,227,166,283,,,,,,
B39D0221,003,12-08-2012,226,165,284,,,,,,
B39D0221,003,13-08-2012,230,169,280,,,,,,
B39D0221,003,14-08-2012,227,166,283,,,,,,
B39D0221,003,15-08-2012,232,171,278,,,,,,
B39D0221,003,16-08-2012,238,177,272,,,,,,
B39D0221,003,17-08-2012,239,178,271,,,,,,
B39D0221,003,18-08-2012,238,177,272,,,,,,
B39D0221,003,19-08-2012,244,183,266,,,,,,
B39D0221,003,20-08-2012,249,188,261,,,,,,
B39D0221,003,21-08-2012,247,186,263,,,,,,
B39D0221,003,22-08-2012,247,186,263,,,,,,
B39D0221,003,23-08-2012,250,189,260,,,,,,
B39D0221,003,24-08-2012,244,183,266,,,,,,
B39D0221,003,25-08-2012,245,184,265,,,,,,
B39D0221,003,26-08-2012,245,184,265,,,,,,
B39D0221,003,27-08-2012,247,186,263,,,,,,
B39D0221,003,28-08-2012,246,185,264,,,,,,
B39D0221,003,29-08-2012,246,185,264,,,,,,
B39D0221,003,30-08-2012,247,186,263,,,,,,
B39D0221,003,31-08-2012,248,187,262,,,,,,
B39D0221,003,01-09-2012,246,185,264,,,,,,
B39D0221,003,02-09-2012,241,180,269,,,,,,
B39D0221,003,03-09-2012,244,183,266,,,,,,
B39D0221,003,04-09-2012,244,183,266,,,,,,
B39D0221,003,05-09-2012,245,184,265,,,,,,
