STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
4-3-1952  08:00,  0.000000
5-3-1952  08:00,  0.005000
6-3-1952  08:00,  0.004500
7-3-1952  08:00,  0.000000
8-3-1952  08:00,  0.002300
9-3-1952  08:00,  0.000000
10-3-1952  08:00,  0.003500
11-3-1952  08:00,  0.001000
12-3-1952  08:00,  0.000000
13-3-1952  08:00,  0.000000
14-3-1952  08:00,  0.000000
15-3-1952  08:00,  0.000000
16-3-1952  08:00,  0.000000
17-3-1952  08:00,  0.000000
18-3-1952  08:00,  0.000000
19-3-1952  08:00,  0.000000
20-3-1952  08:00,  0.000000
21-3-1952  08:00,  0.005500
22-3-1952  08:00,  0.006500
23-3-1952  08:00,  0.007000
24-3-1952  08:00,  0.000000
25-3-1952  08:00,  0.006500
26-3-1952  08:00,  0.005000
27-3-1952  08:00,  0.000500
28-3-1952  08:00,  0.000000
29-3-1952  08:00,  0.000000
30-3-1952  08:00,  0.005000
31-3-1952  08:00,  0.000500
1-4-1952  08:00,  0.000000
2-4-1952  08:00,  0.000000
3-4-1952  08:00,  0.000000
4-4-1952  08:00,  0.000000
5-4-1952  08:00,  0.000000
6-4-1952  08:00,  0.000000
7-4-1952  08:00,  0.008500
8-4-1952  08:00,  0.004000
9-4-1952  08:00,  0.000500
10-4-1952  08:00,  0.000000
11-4-1952  08:00,  0.000000
12-4-1952  08:00,  0.000000
13-4-1952  08:00,  0.000000
14-4-1952  08:00,  0.000000
15-4-1952  08:00,  0.000000
16-4-1952  08:00,  0.000000
17-4-1952  08:00,  0.000000
18-4-1952  08:00,  0.000000
19-4-1952  08:00,  0.000000
20-4-1952  08:00,  0.000000
21-4-1952  08:00,  0.000000
22-4-1952  08:00,  0.001300
23-4-1952  08:00,  0.000000
24-4-1952  08:00,  0.000000
25-4-1952  08:00,  0.000000
26-4-1952  08:00,  0.000000
27-4-1952  08:00,  0.000000
28-4-1952  08:00,  0.000000
29-4-1952  08:00,  0.003900
30-4-1952  08:00,  0.000000
1-5-1952  08:00,  0.000000
2-5-1952  08:00,  0.000000
3-5-1952  08:00,  0.000000
4-5-1952  08:00,  0.005500
5-5-1952  08:00,  0.001500
6-5-1952  08:00,  0.005000
7-5-1952  08:00,  0.000000
8-5-1952  08:00,  0.000000
9-5-1952  08:00,  0.000000
10-5-1952  08:00,  0.000000
11-5-1952  08:00,  0.000000
12-5-1952  08:00,  0.001500
13-5-1952  08:00,  0.001000
14-5-1952  08:00,  0.000000
15-5-1952  08:00,  0.000000
16-5-1952  08:00,  0.000000
17-5-1952  08:00,  0.000000
18-5-1952  08:00,  0.000000
19-5-1952  08:00,  0.000000
20-5-1952  08:00,  0.000000
21-5-1952  08:00,  0.000000
22-5-1952  08:00,  0.000000
23-5-1952  08:00,  0.000000
24-5-1952  08:00,  0.000000
25-5-1952  08:00,  0.000000
26-5-1952  08:00,  0.003500
27-5-1952  08:00,  0.003000
28-5-1952  08:00,  0.005000
29-5-1952  08:00,  0.002000
30-5-1952  08:00,  0.002500
31-5-1952  08:00,  0.000500
1-6-1952  08:00,  0.011000
2-6-1952  08:00,  0.002500
3-6-1952  08:00,  0.000400
4-6-1952  08:00,  0.000000
5-6-1952  08:00,  0.000000
6-6-1952  08:00,  0.000000
7-6-1952  08:00,  0.006000
8-6-1952  08:00,  0.000000
9-6-1952  08:00,  0.003000
10-6-1952  08:00,  0.000000
11-6-1952  08:00,  0.000000
12-6-1952  08:00,  0.000000
13-6-1952  08:00,  0.000000
14-6-1952  08:00,  0.000800
15-6-1952  08:00,  0.006500
16-6-1952  08:00,  0.004500
17-6-1952  08:00,  0.000000
18-6-1952  08:00,  0.000000
19-6-1952  08:00,  0.000900
20-6-1952  08:00,  0.000000
21-6-1952  08:00,  0.000800
